,path,filename,PON,ID,HEAT,camera,WBF,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,predict
150,test_images\20220505081607_wbf2_ch1_A70907_205_D22S5K0833.jpg,20220505081607_wbf2_ch1_A70907_205_D22S5K0833.jpg,D22S5K0833,205,A70907,ch1,wbf2,20220505081607,0.0,9.0,25959.0,1972.0,4105.0,4656.0,2562.0,5338.0,2739.0,5830.0,4216.0,4665.0,4826.0,4980.0,4670.0,4075.0,3934.0,3978.0,3132.0,3733.0,2898.0,3064.0,2747.0,2729.0,2957.0,2497.0,2516.0,2431.0,2105.0,2306.0,2013.0,2030.0,1799.0,1865.0,1729.0,1635.0,1959.0,1589.0,1680.0,1691.0,1441.0,1628.0,1598.0,1397.0,1488.0,1494.0,1531.0,1370.0,1715.0,1505.0,1544.0,1652.0,1657.0,1570.0,1735.0,1439.0,1751.0,1711.0,1661.0,1840.0,1955.0,1992.0,1974.0,1812.0,1907.0,1849.0,2059.0,1951.0,2008.0,2069.0,1885.0,1995.0,1832.0,2150.0,1893.0,1960.0,1964.0,1945.0,1877.0,1848.0,1870.0,1810.0,1868.0,1823.0,1832.0,1877.0,1899.0,1882.0,1835.0,1855.0,1770.0,1775.0,1846.0,1856.0,1822.0,1815.0,1811.0,1708.0,1725.0,1797.0,1699.0,1685.0,1689.0,1782.0,1640.0,1664.0,1655.0,1588.0,1656.0,1584.0,1618.0,1531.0,1483.0,1473.0,1332.0,1329.0,1277.0,1198.0,1173.0,1167.0,1100.0,1039.0,903.0,900.0,822.0,838.0,791.0,743.0,600.0,656.0,570.0,524.0,471.0,486.0,417.0,351.0,372.0,360.0,337.0,295.0,262.0,238.0,222.0,209.0,180.0,170.0,159.0,135.0,148.0,120.0,113.0,107.0,95.0,79.0,76.0,43.0,57.0,40.0,46.0,34.0,47.0,41.0,48.0,48.0,36.0,32.0,32.0,36.0,30.0,32.0,35.0,36.0,31.0,42.0,58.0,46.0,48.0,51.0,51.0,44.0,69.0,74.0,93.0,82.0,88.0,115.0,93.0,122.0,143.0,168.0,175.0,215.0,199.0,201.0,277.0,321.0,314.0,360.0,342.0,385.0,426.0,459.0,470.0,482.0,571.0,665.0,629.0,693.0,659.0,697.0,781.0,771.0,780.0,866.0,907.0,979.0,950.0,1042.0,1074.0,1088.0,1183.0,1140.0,1194.0,1101.0,1089.0,1198.0,1036.0,953.0,858.0,762.0,681.0,637.0,585.0,465.0,460.0,443.0,432.0,321.0,336.0,213.0,191.0,155.0,137.0,133.0,130.0,92.0,112.0,101.0,61.0,52.0,47.0,40.0,38.0,27.0,31.0,159.0,5
151,test_images\20220505111939_wbf2_ch1_A70910_102_D22S5K0835.jpg,20220505111939_wbf2_ch1_A70910_102_D22S5K0835.jpg,D22S5K0835,102,A70910,ch1,wbf2,20220505111939,0.0,30.0,19230.0,362.0,743.0,791.0,1277.0,1323.0,1229.0,2092.0,1385.0,2528.0,1829.0,3570.0,2790.0,2895.0,2959.0,3046.0,2710.0,3200.0,2788.0,3210.0,3061.0,3327.0,3515.0,3170.0,3290.0,3052.0,3147.0,3014.0,2937.0,3023.0,3115.0,2837.0,3073.0,3163.0,3062.0,3258.0,3226.0,3165.0,3299.0,3159.0,3307.0,3274.0,2976.0,3244.0,3348.0,3974.0,3359.0,3633.0,3665.0,3452.0,3141.0,3448.0,2993.0,3259.0,2879.0,2865.0,2885.0,2832.0,2893.0,2560.0,2588.0,2376.0,2449.0,2330.0,2085.0,2156.0,2012.0,2090.0,1910.0,1971.0,1831.0,1844.0,1788.0,1727.0,1660.0,1595.0,1657.0,1692.0,1610.0,1678.0,1601.0,1591.0,1686.0,1623.0,1654.0,1722.0,1727.0,1837.0,1727.0,1774.0,1716.0,1943.0,1931.0,2015.0,2033.0,2011.0,2098.0,2094.0,2189.0,2218.0,2256.0,2270.0,2261.0,2289.0,2256.0,2126.0,2311.0,2218.0,2184.0,2174.0,2109.0,2101.0,1979.0,1974.0,1996.0,1934.0,1915.0,1742.0,1755.0,1620.0,1518.0,1491.0,1469.0,1379.0,1283.0,1271.0,1103.0,1104.0,1096.0,971.0,942.0,847.0,811.0,689.0,704.0,676.0,539.0,580.0,505.0,447.0,389.0,416.0,347.0,338.0,307.0,248.0,260.0,217.0,213.0,182.0,165.0,158.0,126.0,128.0,104.0,96.0,85.0,73.0,51.0,63.0,42.0,42.0,43.0,34.0,26.0,21.0,15.0,17.0,12.0,6.0,9.0,10.0,6.0,7.0,5.0,8.0,8.0,1.0,7.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
152,test_images\20220505143247_wbf2_ch1_A70913_205_D22S5K0841.jpg,20220505143247_wbf2_ch1_A70913_205_D22S5K0841.jpg,D22S5K0841,205,A70913,ch1,wbf2,20220505143247,0.0,18.0,1366.0,2412.0,1261.0,1948.0,1034.0,1275.0,1452.0,1210.0,1152.0,1827.0,1154.0,1885.0,1492.0,1702.0,1471.0,1894.0,1420.0,1650.0,1804.0,1630.0,1874.0,1870.0,1917.0,1913.0,2012.0,1828.0,1794.0,2111.0,1571.0,2061.0,1628.0,1814.0,1898.0,1834.0,2185.0,1731.0,1994.0,1874.0,1828.0,1897.0,1678.0,1885.0,1737.0,1881.0,1917.0,1939.0,2101.0,1918.0,2086.0,2138.0,2035.0,2095.0,2051.0,2060.0,2021.0,1961.0,2096.0,2151.0,2225.0,2127.0,2131.0,2162.0,2113.0,1947.0,1944.0,1989.0,1940.0,1989.0,2073.0,1962.0,1828.0,1949.0,1974.0,1980.0,1968.0,1899.0,1853.0,1984.0,1940.0,1878.0,1849.0,1959.0,1950.0,1964.0,1991.0,2032.0,1980.0,2139.0,2155.0,2229.0,2260.0,2352.0,2379.0,2483.0,2549.0,2570.0,2716.0,2734.0,2974.0,2958.0,3062.0,3160.0,3186.0,3278.0,3384.0,3490.0,3529.0,3541.0,3558.0,3612.0,3571.0,3581.0,3465.0,3541.0,3429.0,3409.0,3227.0,3140.0,3059.0,3024.0,3042.0,2876.0,2755.0,2666.0,2532.0,2293.0,2322.0,2166.0,2090.0,1961.0,1871.0,1718.0,1628.0,1507.0,1479.0,1346.0,1228.0,1204.0,1083.0,1043.0,974.0,917.0,781.0,760.0,723.0,606.0,569.0,531.0,473.0,422.0,389.0,364.0,324.0,321.0,285.0,242.0,190.0,214.0,162.0,152.0,144.0,103.0,109.0,83.0,92.0,70.0,54.0,64.0,61.0,40.0,34.0,39.0,34.0,26.0,25.0,28.0,22.0,15.0,20.0,28.0,23.0,22.0,31.0,24.0,17.0,20.0,34.0,25.0,25.0,25.0,34.0,41.0,40.0,50.0,60.0,61.0,52.0,60.0,67.0,70.0,86.0,91.0,93.0,99.0,125.0,111.0,124.0,150.0,160.0,181.0,187.0,212.0,207.0,234.0,264.0,264.0,287.0,300.0,329.0,352.0,356.0,411.0,346.0,382.0,425.0,414.0,436.0,374.0,433.0,436.0,439.0,480.0,420.0,404.0,428.0,325.0,381.0,329.0,366.0,320.0,278.0,309.0,214.0,259.0,212.0,230.0,253.0,198.0,195.0,173.0,158.0,164.0,144.0,1926.0,5
153,test_images\20220506024943_wbf2_ch1_B70435_402_D22S5K0931.jpg,20220506024943_wbf2_ch1_B70435_402_D22S5K0931.jpg,D22S5K0931,402,B70435,ch1,wbf2,20220506024943,0.0,6.0,13932.0,2510.0,4910.0,7933.0,6934.0,9232.0,11393.0,7934.0,8447.0,7400.0,6279.0,7404.0,5618.0,5385.0,4099.0,4954.0,3050.0,3950.0,3075.0,2960.0,2919.0,2691.0,3066.0,2357.0,2581.0,2550.0,2192.0,2442.0,1896.0,2065.0,1875.0,1715.0,1834.0,1633.0,2134.0,1616.0,1788.0,1587.0,1663.0,1582.0,1614.0,1590.0,1442.0,1487.0,1350.0,1480.0,1628.0,1512.0,1535.0,1478.0,1553.0,1372.0,1488.0,1184.0,1285.0,1248.0,1138.0,1283.0,1226.0,1359.0,1136.0,1233.0,1212.0,1040.0,1227.0,999.0,1013.0,968.0,918.0,999.0,924.0,942.0,864.0,870.0,846.0,847.0,856.0,821.0,840.0,766.0,708.0,782.0,717.0,784.0,749.0,750.0,737.0,712.0,734.0,767.0,786.0,850.0,791.0,895.0,808.0,868.0,918.0,925.0,964.0,1025.0,1097.0,1085.0,1038.0,1115.0,1146.0,1230.0,1222.0,1313.0,1256.0,1352.0,1371.0,1374.0,1410.0,1457.0,1470.0,1461.0,1456.0,1419.0,1438.0,1421.0,1364.0,1347.0,1184.0,1273.0,1174.0,1174.0,1146.0,1116.0,1009.0,995.0,1005.0,938.0,943.0,894.0,789.0,857.0,782.0,779.0,791.0,720.0,764.0,719.0,625.0,672.0,625.0,602.0,558.0,553.0,557.0,520.0,550.0,457.0,539.0,498.0,491.0,435.0,437.0,435.0,438.0,401.0,385.0,397.0,354.0,347.0,347.0,325.0,337.0,317.0,286.0,289.0,282.0,325.0,274.0,303.0,276.0,275.0,264.0,276.0,255.0,290.0,292.0,308.0,307.0,335.0,353.0,355.0,392.0,473.0,465.0,512.0,588.0,631.0,660.0,744.0,811.0,809.0,955.0,1034.0,955.0,1031.0,1083.0,966.0,976.0,965.0,930.0,887.0,892.0,895.0,690.0,726.0,631.0,576.0,536.0,559.0,441.0,459.0,452.0,392.0,356.0,324.0,289.0,315.0,294.0,278.0,275.0,250.0,213.0,219.0,211.0,183.0,173.0,163.0,185.0,161.0,158.0,143.0,149.0,143.0,132.0,128.0,119.0,94.0,118.0,102.0,89.0,84.0,75.0,62.0,66.0,57.0,48.0,57.0,44.0,572.0,4
154,test_images\20220506051005_wbf2_ch1_B70436_405_D22S5K0932.jpg,20220506051005_wbf2_ch1_B70436_405_D22S5K0932.jpg,D22S5K0932,405,B70436,ch1,wbf2,20220506051005,0.0,22.0,22236.0,2521.0,6523.0,7403.0,7272.0,9839.0,8505.0,9941.0,8488.0,8009.0,8299.0,7505.0,6537.0,5879.0,4627.0,5500.0,3451.0,4439.0,3227.0,3487.0,2961.0,3371.0,3314.0,2717.0,3044.0,2833.0,2652.0,2743.0,2541.0,2225.0,2311.0,2142.0,2013.0,2144.0,2292.0,1998.0,2137.0,2081.0,1864.0,2045.0,1925.0,1905.0,1928.0,1654.0,1619.0,1783.0,1965.0,2049.0,1835.0,1858.0,1606.0,1958.0,1543.0,1804.0,1532.0,1537.0,1549.0,1466.0,1673.0,1494.0,1506.0,1517.0,1539.0,1586.0,1523.0,1553.0,1296.0,1364.0,1217.0,1237.0,1218.0,1374.0,1364.0,1261.0,1357.0,1242.0,1301.0,1255.0,1299.0,1215.0,1200.0,1221.0,1133.0,1266.0,1186.0,1283.0,1236.0,1332.0,1300.0,1276.0,1305.0,1303.0,1247.0,1252.0,1285.0,1311.0,1307.0,1409.0,1387.0,1390.0,1465.0,1461.0,1514.0,1461.0,1445.0,1581.0,1447.0,1480.0,1489.0,1477.0,1507.0,1401.0,1411.0,1459.0,1460.0,1354.0,1341.0,1322.0,1312.0,1183.0,1202.0,1141.0,1135.0,1029.0,1050.0,963.0,822.0,865.0,784.0,783.0,680.0,729.0,613.0,531.0,528.0,491.0,496.0,434.0,387.0,346.0,301.0,374.0,301.0,276.0,230.0,223.0,194.0,197.0,157.0,166.0,134.0,128.0,115.0,99.0,109.0,81.0,80.0,77.0,73.0,82.0,51.0,49.0,53.0,42.0,46.0,39.0,41.0,31.0,27.0,32.0,31.0,18.0,22.0,21.0,17.0,24.0,15.0,6.0,14.0,6.0,6.0,9.0,11.0,7.0,6.0,8.0,6.0,3.0,5.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
155,test_images\20220508095236_wbf2_ch1_A70970_105_D22S5K1067.jpg,20220508095236_wbf2_ch1_A70970_105_D22S5K1067.jpg,D22S5K1067,105,A70970,ch1,wbf2,20220508095236,0.0,1.0,47137.0,1575.0,1582.0,7511.0,3107.0,16953.0,6242.0,20728.0,7426.0,15857.0,6747.0,10800.0,6986.0,6554.0,5181.0,5581.0,4041.0,4448.0,3515.0,3545.0,3406.0,3091.0,3565.0,2478.0,2990.0,2512.0,2485.0,2261.0,2228.0,1995.0,1836.0,1879.0,1657.0,1707.0,1834.0,1548.0,1601.0,1477.0,1589.0,1286.0,1491.0,1147.0,1273.0,1234.0,1135.0,1191.0,1097.0,1244.0,1096.0,1165.0,1145.0,1134.0,1090.0,1151.0,1007.0,1101.0,1117.0,1022.0,1050.0,1178.0,1071.0,1073.0,1115.0,1101.0,1061.0,1078.0,1045.0,1070.0,1062.0,977.0,958.0,925.0,936.0,883.0,920.0,978.0,912.0,898.0,904.0,922.0,938.0,862.0,893.0,984.0,870.0,891.0,869.0,822.0,807.0,868.0,818.0,792.0,745.0,761.0,704.0,694.0,676.0,647.0,702.0,644.0,644.0,590.0,571.0,590.0,591.0,560.0,540.0,505.0,479.0,426.0,460.0,407.0,385.0,434.0,389.0,384.0,345.0,270.0,308.0,276.0,323.0,264.0,284.0,227.0,219.0,184.0,197.0,219.0,201.0,165.0,167.0,167.0,152.0,135.0,150.0,128.0,116.0,146.0,133.0,126.0,131.0,102.0,108.0,110.0,99.0,86.0,110.0,104.0,108.0,97.0,88.0,75.0,89.0,79.0,71.0,74.0,86.0,82.0,82.0,84.0,83.0,70.0,77.0,80.0,66.0,82.0,86.0,79.0,66.0,89.0,81.0,66.0,69.0,65.0,74.0,51.0,61.0,53.0,45.0,53.0,50.0,41.0,56.0,36.0,47.0,50.0,53.0,45.0,41.0,42.0,47.0,56.0,54.0,67.0,55.0,60.0,54.0,52.0,71.0,74.0,89.0,71.0,93.0,90.0,91.0,104.0,97.0,138.0,155.0,144.0,182.0,201.0,204.0,234.0,252.0,306.0,341.0,356.0,424.0,424.0,473.0,451.0,476.0,491.0,520.0,545.0,607.0,634.0,600.0,648.0,642.0,680.0,727.0,709.0,699.0,670.0,655.0,639.0,670.0,537.0,535.0,507.0,471.0,455.0,409.0,424.0,361.0,334.0,320.0,293.0,276.0,219.0,251.0,2341.0,5
156,test_images\20220508105832_wbf2_ch1_A70971_106_D22S5K1068.jpg,20220508105832_wbf2_ch1_A70971_106_D22S5K1068.jpg,D22S5K1068,106,A70971,ch1,wbf2,20220508105832,0.0,17.0,8551.0,2123.0,3840.0,8864.0,2720.0,14385.0,4068.0,17806.0,7789.0,14511.0,9221.0,11561.0,8704.0,8750.0,7110.0,7313.0,5010.0,6199.0,4853.0,5148.0,4569.0,4433.0,4744.0,4041.0,4084.0,3737.0,3480.0,3355.0,3063.0,2801.0,2701.0,2362.0,2443.0,2243.0,2463.0,2094.0,2135.0,1992.0,1962.0,1836.0,1926.0,1684.0,1748.0,1576.0,1431.0,1540.0,1529.0,1511.0,1470.0,1385.0,1326.0,1174.0,1255.0,1111.0,1180.0,1075.0,967.0,1031.0,994.0,1094.0,976.0,991.0,983.0,961.0,947.0,930.0,947.0,852.0,912.0,833.0,840.0,860.0,805.0,878.0,772.0,793.0,796.0,761.0,750.0,782.0,747.0,773.0,739.0,725.0,742.0,702.0,754.0,781.0,744.0,780.0,772.0,750.0,734.0,779.0,761.0,834.0,827.0,797.0,834.0,879.0,754.0,846.0,876.0,776.0,812.0,799.0,802.0,756.0,772.0,733.0,647.0,697.0,674.0,695.0,618.0,647.0,579.0,561.0,628.0,513.0,491.0,462.0,438.0,416.0,403.0,360.0,356.0,365.0,303.0,317.0,261.0,269.0,205.0,204.0,217.0,158.0,208.0,143.0,166.0,143.0,119.0,108.0,95.0,101.0,92.0,86.0,89.0,72.0,79.0,71.0,62.0,53.0,61.0,60.0,48.0,36.0,47.0,45.0,48.0,44.0,50.0,56.0,50.0,48.0,44.0,43.0,57.0,46.0,56.0,53.0,59.0,48.0,68.0,68.0,71.0,66.0,60.0,77.0,87.0,75.0,74.0,66.0,96.0,85.0,86.0,98.0,88.0,96.0,89.0,115.0,126.0,105.0,123.0,138.0,115.0,138.0,179.0,139.0,173.0,185.0,190.0,206.0,234.0,245.0,208.0,258.0,251.0,330.0,307.0,321.0,399.0,375.0,431.0,402.0,472.0,480.0,516.0,489.0,543.0,590.0,600.0,716.0,675.0,679.0,819.0,780.0,826.0,773.0,847.0,850.0,775.0,786.0,720.0,770.0,668.0,658.0,653.0,549.0,501.0,370.0,380.0,317.0,315.0,300.0,253.0,227.0,189.0,179.0,127.0,144.0,119.0,106.0,91.0,418.0,5
157,test_images\20220508111414_wbf2_ch1_A70972_201_D22S5K1069.jpg,20220508111414_wbf2_ch1_A70972_201_D22S5K1069.jpg,D22S5K1069,201,A70972,ch1,wbf2,20220508111414,0.0,9.0,4932.0,2379.0,4847.0,5441.0,7205.0,7213.0,7914.0,7531.0,5963.0,7362.0,5228.0,5772.0,5201.0,4308.0,4702.0,3934.0,3709.0,3546.0,3244.0,3238.0,2980.0,3356.0,2971.0,3083.0,2893.0,2898.0,2792.0,2719.0,2444.0,2586.0,2212.0,2369.0,2146.0,2752.0,2317.0,2321.0,2312.0,2376.0,2186.0,2389.0,2012.0,2291.0,1993.0,1924.0,2098.0,1877.0,2286.0,2047.0,2053.0,1932.0,1899.0,1970.0,1613.0,1729.0,1589.0,1594.0,1484.0,1684.0,1578.0,1504.0,1602.0,1425.0,1538.0,1366.0,1396.0,1235.0,1275.0,1233.0,1055.0,1295.0,1136.0,1209.0,1002.0,1126.0,990.0,973.0,1025.0,946.0,931.0,829.0,895.0,808.0,843.0,790.0,797.0,790.0,772.0,789.0,781.0,767.0,701.0,738.0,644.0,789.0,671.0,726.0,694.0,691.0,673.0,677.0,692.0,644.0,665.0,722.0,647.0,674.0,655.0,708.0,690.0,665.0,684.0,674.0,672.0,646.0,694.0,636.0,603.0,672.0,676.0,612.0,649.0,611.0,634.0,637.0,672.0,621.0,636.0,593.0,581.0,599.0,638.0,577.0,625.0,643.0,620.0,572.0,543.0,548.0,595.0,587.0,569.0,602.0,597.0,556.0,566.0,546.0,580.0,598.0,615.0,609.0,600.0,624.0,652.0,615.0,621.0,639.0,642.0,627.0,642.0,607.0,710.0,670.0,644.0,677.0,677.0,676.0,713.0,696.0,680.0,710.0,697.0,642.0,675.0,701.0,639.0,651.0,614.0,617.0,596.0,549.0,531.0,519.0,497.0,471.0,451.0,465.0,445.0,413.0,388.0,416.0,346.0,356.0,356.0,385.0,347.0,347.0,322.0,327.0,316.0,307.0,355.0,331.0,366.0,382.0,372.0,415.0,376.0,453.0,468.0,513.0,547.0,599.0,594.0,596.0,775.0,698.0,833.0,840.0,856.0,868.0,912.0,898.0,904.0,954.0,1055.0,967.0,1047.0,1126.0,1002.0,1076.0,970.0,980.0,914.0,877.0,837.0,781.0,796.0,761.0,728.0,646.0,597.0,621.0,562.0,525.0,467.0,432.0,414.0,408.0,319.0,324.0,312.0,278.0,246.0,2929.0,4
158,test_images\20220508113144_wbf2_ch1_A70972_104_D22S5K1069.jpg,20220508113144_wbf2_ch1_A70972_104_D22S5K1069.jpg,D22S5K1069,104,A70972,ch1,wbf2,20220508113144,0.0,6.0,6786.0,3461.0,3843.0,12169.0,7677.0,19796.0,8453.0,18366.0,9136.0,12211.0,8355.0,7937.0,6534.0,5538.0,4533.0,4770.0,3332.0,3778.0,3161.0,2951.0,2978.0,2697.0,3210.0,2378.0,2747.0,2475.0,2261.0,2270.0,2097.0,2049.0,1848.0,1958.0,1792.0,1773.0,1906.0,1771.0,1843.0,1858.0,1694.0,1581.0,1680.0,1539.0,1598.0,1620.0,1665.0,1538.0,1679.0,1707.0,1574.0,1604.0,1450.0,1489.0,1459.0,1460.0,1360.0,1414.0,1208.0,1358.0,1280.0,1404.0,1243.0,1276.0,1258.0,1233.0,1176.0,1231.0,1185.0,1165.0,1121.0,1114.0,1052.0,1041.0,1027.0,1025.0,947.0,968.0,870.0,905.0,884.0,795.0,859.0,695.0,739.0,659.0,689.0,717.0,658.0,625.0,643.0,620.0,604.0,618.0,512.0,614.0,551.0,577.0,578.0,564.0,516.0,534.0,507.0,556.0,519.0,531.0,519.0,578.0,526.0,559.0,527.0,498.0,519.0,497.0,463.0,517.0,516.0,481.0,475.0,469.0,432.0,438.0,466.0,463.0,444.0,421.0,425.0,384.0,370.0,366.0,346.0,385.0,327.0,347.0,323.0,291.0,303.0,316.0,284.0,262.0,238.0,231.0,215.0,208.0,202.0,178.0,162.0,160.0,146.0,140.0,161.0,118.0,123.0,110.0,109.0,114.0,117.0,102.0,85.0,120.0,105.0,124.0,110.0,97.0,97.0,99.0,72.0,82.0,99.0,88.0,94.0,90.0,94.0,99.0,110.0,94.0,95.0,71.0,107.0,94.0,83.0,86.0,109.0,111.0,113.0,91.0,110.0,110.0,115.0,132.0,133.0,119.0,135.0,137.0,151.0,146.0,151.0,167.0,172.0,178.0,206.0,227.0,250.0,276.0,285.0,319.0,330.0,379.0,410.0,429.0,497.0,522.0,560.0,624.0,687.0,740.0,779.0,833.0,917.0,1017.0,1001.0,1102.0,1151.0,1202.0,1273.0,1178.0,1249.0,1222.0,1230.0,1264.0,1149.0,1120.0,1092.0,1072.0,1037.0,999.0,953.0,918.0,852.0,813.0,728.0,682.0,706.0,623.0,668.0,577.0,564.0,481.0,448.0,444.0,423.0,368.0,349.0,318.0,334.0,4131.0,5
159,test_images\20220508180616_wbf2_ch1_A70978_201_D22S5K1272.jpg,20220508180616_wbf2_ch1_A70978_201_D22S5K1272.jpg,D22S5K1272,201,A70978,ch1,wbf2,20220508180616,0.0,21.0,4758.0,1815.0,3215.0,4722.0,3085.0,7802.0,5568.0,10165.0,8034.0,8091.0,7122.0,7186.0,6272.0,5054.0,5051.0,4689.0,3620.0,4176.0,3124.0,3457.0,2889.0,3589.0,2872.0,2832.0,2940.0,2582.0,2466.0,2524.0,2299.0,2262.0,2023.0,2010.0,1947.0,2135.0,2233.0,2078.0,2042.0,2120.0,1806.0,2264.0,1811.0,1936.0,1915.0,1684.0,1859.0,1736.0,2366.0,1843.0,2048.0,2136.0,1808.0,2248.0,1841.0,2047.0,2038.0,1757.0,1860.0,1774.0,2302.0,1949.0,2183.0,2066.0,2281.0,2141.0,2307.0,2070.0,2113.0,2102.0,1831.0,1946.0,1910.0,2047.0,1888.0,1920.0,2006.0,1928.0,2081.0,1876.0,1950.0,1727.0,1729.0,1648.0,1606.0,1766.0,1531.0,1646.0,1445.0,1755.0,1537.0,1534.0,1679.0,1419.0,1534.0,1368.0,1542.0,1248.0,1426.0,1444.0,1428.0,1415.0,1248.0,1436.0,1278.0,1298.0,1248.0,1216.0,1313.0,1212.0,1258.0,1040.0,1231.0,1049.0,1069.0,1082.0,1021.0,976.0,943.0,1024.0,836.0,865.0,869.0,773.0,813.0,788.0,736.0,669.0,705.0,675.0,629.0,647.0,612.0,562.0,573.0,493.0,530.0,498.0,471.0,507.0,440.0,419.0,398.0,360.0,382.0,363.0,288.0,310.0,289.0,248.0,275.0,252.0,237.0,205.0,205.0,165.0,173.0,157.0,139.0,135.0,120.0,122.0,100.0,107.0,102.0,89.0,70.0,78.0,63.0,59.0,64.0,35.0,49.0,48.0,34.0,33.0,36.0,38.0,35.0,24.0,32.0,30.0,23.0,43.0,27.0,33.0,33.0,39.0,38.0,42.0,50.0,59.0,46.0,43.0,54.0,50.0,44.0,73.0,66.0,90.0,81.0,74.0,79.0,95.0,108.0,111.0,122.0,155.0,122.0,150.0,186.0,163.0,195.0,226.0,233.0,216.0,308.0,273.0,288.0,352.0,365.0,367.0,383.0,440.0,438.0,483.0,522.0,554.0,626.0,631.0,612.0,705.0,656.0,694.0,690.0,699.0,704.0,698.0,650.0,659.0,622.0,559.0,490.0,429.0,421.0,357.0,294.0,305.0,266.0,247.0,216.0,194.0,174.0,166.0,155.0,1487.0,5
